timestamp,is_weekend,is_holiday,holiday_name,activity_type,congestion_fraction,is_exam_period,is_low_attendance,is_essentially_empty,tua_active,lecture_scale,active_events,building_id,room_id,floor,room_type,capacity,sensor_type,min,max,avg,stddev,sum_avg,count,quality_avg
2024-06-20T17:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,88.4468,32.6376,20.4798,979.1283,360,0.9835
2024-06-20T17:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,8.0415,69.2121,29.8006,17.0068,894.0166,360,0.9833
2024-06-20T17:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,54.2788,21.517,13.7028,645.5102,360,0.979
2024-06-20T17:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,119.5536,213.9165,172.878,22.8696,5186.3403,360,0.9764
2024-06-20T17:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,102.6576,199.289,153.6651,21.9609,4609.9523,360,0.9926
2024-06-20T17:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,87.0985,131.5337,111.1731,12.1887,3335.1929,360,0.9675
2024-06-20T18:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,146.1197,218.4869,173.4035,17.1123,5202.1044,360,0.9807
2024-06-20T18:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,127.5758,193.0776,161.925,15.5763,4857.7499,360,0.9931
2024-06-20T18:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,73.0434,138.37,110.6958,13.2256,3320.8744,360,0.9793
2024-06-20T18:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,148.6866,206.6409,175.2253,14.5854,5256.7603,360,0.9757
2024-06-20T18:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,121.4733,178.6285,150.8425,17.3959,4525.2748,360,0.9697
2024-06-20T18:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,96.592,136.5693,112.4918,10.2974,3374.7548,360,0.9767
2024-06-20T19:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,121.1613,215.8542,175.4632,24.2161,5263.8946,360,0.975
2024-06-20T19:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,124.8916,180.3185,153.8943,15.3035,4616.8279,360,0.9742
2024-06-20T19:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,88.5696,136.7767,106.6893,13.5841,3200.6782,360,0.9742
2024-06-20T19:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,120.0363,222.5289,175.2937,21.5472,5258.8111,360,0.9737
2024-06-20T19:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,117.0066,184.1059,150.5187,14.6272,4515.5616,360,0.9915
2024-06-20T19:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,90.8845,135.9877,112.8613,12.1712,3385.8381,360,0.9946
2024-06-20T20:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,132.6954,223.8445,175.8072,22.1062,5274.2168,360,0.9869
2024-06-20T20:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,121.633,184.4103,155.8523,17.1062,4675.5678,360,0.9861
2024-06-20T20:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,96.9505,138.0305,114.5567,11.442,3436.7001,360,0.9673
2024-06-20T20:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,142.1062,216.1717,185.0453,19.1476,5551.359,360,0.9849
2024-06-20T20:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,123.8221,190.2292,159.8468,13.7533,4795.4037,360,0.9908
2024-06-20T20:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,87.1049,132.8368,108.9053,11.7579,3267.1584,360,1.0
2024-06-20T21:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9682
2024-06-20T21:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9914
2024-06-20T21:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.972
2024-06-20T21:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9801
2024-06-20T21:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9692
2024-06-20T21:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9767
2024-06-20T22:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.989
2024-06-20T22:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9797
2024-06-20T22:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9874
2024-06-20T22:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9719
2024-06-20T22:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9802
2024-06-20T22:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9862
2024-06-20T23:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9792
2024-06-20T23:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9941
2024-06-20T23:00:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9646
2024-06-20T23:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.96
2024-06-20T23:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9724
2024-06-20T23:30:00+05:30,0,0,,TUA,0.63,0,0,0,1,0.5,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9779
2024-06-21T00:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.971
2024-06-21T00:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9803
2024-06-21T00:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9802
2024-06-21T00:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9745
2024-06-21T00:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9824
2024-06-21T00:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9808
2024-06-21T01:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9868
2024-06-21T01:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9916
2024-06-21T01:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9828
2024-06-21T01:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9746
2024-06-21T01:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9881
2024-06-21T01:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9777
2024-06-21T02:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,1.0
2024-06-21T02:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9756
2024-06-21T02:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.979
2024-06-21T02:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9676
2024-06-21T02:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9816
2024-06-21T02:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9754
2024-06-21T03:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9819
2024-06-21T03:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.998
2024-06-21T03:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.984
2024-06-21T03:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9858
2024-06-21T03:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9927
2024-06-21T03:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9732
2024-06-21T04:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9891
2024-06-21T04:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9736
2024-06-21T04:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9561
2024-06-21T04:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9677
2024-06-21T04:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9664
2024-06-21T04:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9797
2024-06-21T05:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9821
2024-06-21T05:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9661
2024-06-21T05:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9877
2024-06-21T05:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,1.0
2024-06-21T05:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9704
2024-06-21T05:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9824
2024-06-21T06:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9856
2024-06-21T06:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9982
2024-06-21T06:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9927
2024-06-21T06:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9805
2024-06-21T06:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9815
2024-06-21T06:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.97
2024-06-21T07:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9774
2024-06-21T07:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9738
2024-06-21T07:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.976
2024-06-21T07:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9817
2024-06-21T07:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9589
2024-06-21T07:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,0.0,0.0,0.0,0.0,0.0,360,0.9751
2024-06-21T08:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,29.1577,127.1581,79.504,20.7132,2385.1206,360,0.9929
2024-06-21T08:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,31.922,95.112,66.6276,14.9524,1998.8273,360,0.984
2024-06-21T08:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,27.5726,74.5956,49.9469,11.6679,1498.4063,360,0.9739
2024-06-21T08:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,36.8692,136.6302,81.1313,24.8036,2433.9403,360,0.9837
2024-06-21T08:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,29.9025,133.5903,66.3249,21.2763,1989.7469,360,0.9931
2024-06-21T08:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,16.7317,69.6883,45.8854,11.8908,1376.5629,360,0.9774
2024-06-21T09:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,49.4645,124.3839,86.7984,18.7441,2603.9515,360,0.9909
2024-06-21T09:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,31.7376,108.279,73.5224,21.1794,2205.6707,360,0.9864
2024-06-21T09:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,11.5695,69.6322,47.3858,12.615,1421.5754,360,0.9791
2024-06-21T09:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,44.5325,115.7197,77.9995,17.3877,2339.9842,360,0.9681
2024-06-21T09:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,55.9081,127.4427,75.425,15.9471,2262.7497,360,0.979
2024-06-21T09:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,20.3145,77.6116,51.8852,11.3562,1556.5546,360,0.9707
2024-06-21T10:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,41.6236,138.5692,87.7121,21.8241,2631.3641,360,0.9794
2024-06-21T10:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,35.5985,108.9884,76.084,17.1435,2282.5196,360,0.9816
2024-06-21T10:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,26.7485,81.2323,51.3953,11.7733,1541.8587,360,0.9812
2024-06-21T10:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,40.7683,135.283,87.2481,24.7887,2617.4433,360,0.973
2024-06-21T10:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,20.1498,106.4158,71.4639,20.0113,2143.9157,360,0.9799
2024-06-21T10:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,18.3511,66.9942,47.3077,11.8294,1419.2307,360,0.978
2024-06-21T11:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,58.596,124.1093,85.0106,14.2144,2550.3169,360,0.9783
2024-06-21T11:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,37.621,103.2173,69.0335,18.4691,2071.0061,360,0.9769
2024-06-21T11:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,23.8321,71.4715,45.8711,13.0274,1376.1316,360,0.9819
2024-06-21T11:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,49.7218,111.8308,84.7489,15.5049,2542.4678,360,0.9876
2024-06-21T11:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,17.8372,104.2715,63.4849,17.4011,1904.5481,360,0.968
2024-06-21T11:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,24.2488,94.9673,50.4087,14.2538,1512.2598,360,0.9675
2024-06-21T12:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,24.2785,113.2479,80.617,19.1203,2418.5108,360,0.9833
2024-06-21T12:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,35.5555,95.2018,67.6075,15.2445,2028.2244,360,0.987
2024-06-21T12:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,22.194,69.6172,49.9127,10.5449,1497.3813,360,0.9793
2024-06-21T12:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,49.2768,113.9747,79.5957,17.4141,2387.8714,360,0.9731
2024-06-21T12:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,40.1622,99.3946,70.2076,15.5853,2106.2269,360,0.9885
2024-06-21T12:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,15.7358,71.7997,51.3662,11.2679,1540.9875,360,0.9756
2024-06-21T13:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,39.4719,127.1838,81.1104,18.6889,2433.3134,360,0.9845
2024-06-21T13:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,37.3303,105.6553,71.7697,17.5939,2153.0902,360,0.9672
2024-06-21T13:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,30.0519,77.5002,50.6046,11.6048,1518.138,360,0.9828
2024-06-21T13:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,32.9178,113.3276,77.8767,16.9834,2336.3011,360,0.9873
2024-06-21T13:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,30.4961,113.863,70.9524,18.6071,2128.5705,360,0.9796
2024-06-21T13:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,37.1983,77.1516,51.0865,9.3418,1532.5953,360,0.9752
2024-06-21T14:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,39.2037,112.4972,78.2898,19.895,2348.6946,360,0.9781
2024-06-21T14:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,42.3091,93.902,66.8514,12.7456,2005.5413,360,0.98
2024-06-21T14:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,29.118,84.9491,50.7112,13.6536,1521.3348,360,0.9776
2024-06-21T14:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,36.9276,114.2882,80.0883,17.8712,2402.6505,360,0.9735
2024-06-21T14:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,32.8861,93.1807,63.5251,13.3139,1905.7544,360,0.9839
2024-06-21T14:30:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f3-research-lounge,3,library,250,occupancy,17.1516,74.2826,47.3266,11.6235,1419.7986,360,0.9743
2024-06-21T15:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f1-reading-hall,1,library,400,occupancy,29.0726,117.4337,80.9479,19.503,2428.4376,360,0.9856
2024-06-21T15:00:00+05:30,0,1,Poson Full Moon Poya,VAC,0.05,0,0,1,0,0.05,,library,library-f2-study-area,2,library,350,occupancy,34.7507,92.9125,66.6246,14.0318,1998.7368,360,0.9798
